LOC,bug,PDA,LLOC,Parent,PUA,CLOC,LongName,Name,ID
18,,1,13,L8327,2,6,org.eclipse.jdt.apt.pluggable.tests.TestAll,TestAll,L8851
114,,0,73,L8327,2,37,org.eclipse.jdt.apt.pluggable.tests.TestBase,TestBase,L8396
34,,2,28,L8327,1,8,org.eclipse.jdt.apt.pluggable.tests.TestUtils,TestUtils,L8909
10,,1,5,L8345,0,7,org.eclipse.jdt.apt.pluggable.tests.annotations.FilerTestTrigger,FilerTestTrigger,L8350
33,,1,7,L8345,0,26,org.eclipse.jdt.apt.pluggable.tests.annotations.GenClass6,GenClass6,L8358
11,,1,4,L8345,0,10,org.eclipse.jdt.apt.pluggable.tests.annotations.Message6,Message6,L8370
139,,5,99,L8544,0,35,org.eclipse.jdt.apt.pluggable.tests.processors.filertester.FilerTesterProc,FilerTesterProc,L8548
164,,3,136,L8686,0,23,org.eclipse.jdt.apt.pluggable.tests.processors.genclass6.GenClass6Proc,GenClass6Proc,L8689
54,,3,40,L8762,0,13,org.eclipse.jdt.apt.pluggable.tests.processors.message6.Message6Proc,Message6Proc,L8540
139,,0,97,L8919,6,23,org.eclipse.jdt.apt.tests.APITests,APITests,L10269
15,,0,12,L10269,4,0,org.eclipse.jdt.apt.tests.APITests$LogListener,APITests$LogListener,L10270
341,,2,262,L8919,3,60,org.eclipse.jdt.apt.tests.APTTestBase,APTTestBase,L10196
759,,15,605,L8919,13,70,org.eclipse.jdt.apt.tests.AnnotationValueConversionTests,AnnotationValueConversionTests,L10195
676,,7,463,L8919,13,116,org.eclipse.jdt.apt.tests.AptBuilderTests,AptBuilderTests,L10327
528,,2,383,L8919,9,58,org.eclipse.jdt.apt.tests.AptReconcileTests,AptReconcileTests,L10398
1,,0,2,L10410,1,0,org.eclipse.jdt.apt.tests.AptReconcileTests$1,AptReconcileTests$1,L10444
134,,1,90,L8919,14,6,org.eclipse.jdt.apt.tests.DeclarationVisitorTests,DeclarationVisitorTests,L10538
14,,1,14,L10538,0,3,org.eclipse.jdt.apt.tests.DeclarationVisitorTests$Cases,DeclarationVisitorTests$Cases,L10644
66,,1,50,L10538,16,3,org.eclipse.jdt.apt.tests.DeclarationVisitorTests$DeclarationVisitorImpl,DeclarationVisitorTests$DeclarationVisitorImpl,L10600
146,,1,127,L10538,1,3,org.eclipse.jdt.apt.tests.DeclarationVisitorTests$DeclarationVisitorProc,DeclarationVisitorTests$DeclarationVisitorProc,L10586
177,,10,109,L8919,3,35,org.eclipse.jdt.apt.tests.ExceptionHandlingTests,ExceptionHandlingTests,L10659
54,,1,44,L8919,5,7,org.eclipse.jdt.apt.tests.ExpectedProblem,ExpectedProblem,L10226
151,,2,99,L8919,4,29,org.eclipse.jdt.apt.tests.FactoryLoaderTests,FactoryLoaderTests,L10710
201,,0,153,L8919,9,5,org.eclipse.jdt.apt.tests.FileGenerationTests,FileGenerationTests,L10763
63,,2,41,L8919,5,16,org.eclipse.jdt.apt.tests.JavaVersionTests,JavaVersionTests,L10778
34,,1,27,L8919,3,3,org.eclipse.jdt.apt.tests.ListenerTests,ListenerTests,L10800
231,,3,164,L8919,8,25,org.eclipse.jdt.apt.tests.MirrorDeclarationTests,MirrorDeclarationTests,L10808
15,,0,11,L10808,2,0,org.eclipse.jdt.apt.tests.MirrorDeclarationTests$TestLocationProc,MirrorDeclarationTests$TestLocationProc,L10826
75,,1,54,L8919,4,12,org.eclipse.jdt.apt.tests.MirrorTests,MirrorTests,L10837
56,,0,42,L8919,5,9,org.eclipse.jdt.apt.tests.MirrorUtilTests,MirrorUtilTests,L10846
162,,3,100,L8919,4,28,org.eclipse.jdt.apt.tests.MixedModeTesting,MixedModeTesting,L10865
123,,0,88,L8919,7,16,org.eclipse.jdt.apt.tests.PerfTests,PerfTests,L10881
291,,3,213,L8919,5,49,org.eclipse.jdt.apt.tests.PreferencesTests,PreferencesTests,L10920
137,,2,97,L8919,3,22,org.eclipse.jdt.apt.tests.ReadAnnotationTests,ReadAnnotationTests,L10955
286,,1,234,L8919,10,27,org.eclipse.jdt.apt.tests.ReadAnnotationTests2,ReadAnnotationTests2,L11004
9,,0,9,L11033,2,0,org.eclipse.jdt.apt.tests.ReadAnnotationTests2$1BindingRequestor,ReadAnnotationTests2$1BindingRequestor,L11036
261,,6,204,L8919,3,54,org.eclipse.jdt.apt.tests.RegressionTests,RegressionTests,L11053
93,,2,67,L8919,3,22,org.eclipse.jdt.apt.tests.ScalingTests,ScalingTests,L11071
101,,1,72,L8919,6,4,org.eclipse.jdt.apt.tests.ScannerTests,ScannerTests,L11083
35,,1,30,L8919,2,6,org.eclipse.jdt.apt.tests.TestAll,TestAll,L11096
390,,7,278,L8919,8,82,org.eclipse.jdt.apt.tests.TestUtil,TestUtil,L11121
35,,1,25,L11121,2,8,org.eclipse.jdt.apt.tests.TestUtil$PackageFileFilter,TestUtil$PackageFileFilter,L11130
123,,1,82,L8919,11,6,org.eclipse.jdt.apt.tests.TypeVisitorTests,TypeVisitorTests,L11270
11,,1,11,L11270,0,3,org.eclipse.jdt.apt.tests.TypeVisitorTests$Cases,TypeVisitorTests$Cases,L11357
50,,1,38,L11270,12,3,org.eclipse.jdt.apt.tests.TypeVisitorTests$TypeVisitorImpl,TypeVisitorTests$TypeVisitorImpl,L11322
130,,1,117,L11270,1,3,org.eclipse.jdt.apt.tests.TypeVisitorTests$TypeVisitorProc,TypeVisitorTests$TypeVisitorProc,L11308
29,,2,16,L8953,2,12,org.eclipse.jdt.apt.tests.annotations.BaseFactory,BaseFactory,L8966
66,,0,56,L8953,3,0,org.eclipse.jdt.apt.tests.annotations.BaseProcessor,BaseProcessor,L8989
89,,7,55,L8953,5,21,org.eclipse.jdt.apt.tests.annotations.ProcessorTestStatus,ProcessorTestStatus,L9822
81,,2,72,L8953,1,11,org.eclipse.jdt.apt.tests.annotations.ProcessorUtil,ProcessorUtil,L9860
13,,0,10,L8959,3,0,org.eclipse.jdt.apt.tests.annotations.apitest.APIAnnotationProcessorFactory,APIAnnotationProcessorFactory,L8965
150,,0,122,L8965,3,20,org.eclipse.jdt.apt.tests.annotations.apitest.APIAnnotationProcessorFactory$APIAnnotationProcessor,APIAnnotationProcessorFactory$APIAnnotationProcessor,L8984
4,,1,4,L8959,0,4,org.eclipse.jdt.apt.tests.annotations.apitest.AssignableTo,AssignableTo,L8978
3,,1,2,L8959,0,3,org.eclipse.jdt.apt.tests.annotations.apitest.Common,Common,L8972
4,,1,4,L8959,0,4,org.eclipse.jdt.apt.tests.annotations.apitest.SubtypeOf,SubtypeOf,L8975
3,,0,2,L9043,1,0,org.eclipse.jdt.apt.tests.annotations.aptrounding.GenBean,GenBean,L9051
3,,0,2,L9043,1,0,org.eclipse.jdt.apt.tests.annotations.aptrounding.GenBean2,GenBean2,L9052
21,,0,16,L9043,4,0,org.eclipse.jdt.apt.tests.annotations.aptrounding.Round1GenAnnotationFactory,Round1GenAnnotationFactory,L9053
32,,0,29,L9043,2,0,org.eclipse.jdt.apt.tests.annotations.aptrounding.Round1GenAnnotationProcessor,Round1GenAnnotationProcessor,L9063
21,,0,16,L9043,4,0,org.eclipse.jdt.apt.tests.annotations.aptrounding.Round2GenAnnotationFactory,Round2GenAnnotationFactory,L9079
21,,0,20,L9043,2,0,org.eclipse.jdt.apt.tests.annotations.aptrounding.Round2GenAnnotationProcessor,Round2GenAnnotationProcessor,L9089
6,,0,6,L9139,1,0,org.eclipse.jdt.apt.tests.annotations.exceptionhandling.ExceptionHandlingAnnotation,ExceptionHandlingAnnotation,L9144
1,,0,1,L9144,1,0,org.eclipse.jdt.apt.tests.annotations.exceptionhandling.ExceptionHandlingAnnotation$EHAEnum,ExceptionHandlingAnnotation$EHAEnum,L9145
24,,0,21,L9139,3,0,org.eclipse.jdt.apt.tests.annotations.exceptionhandling.ExceptionHandlingProcessor,ExceptionHandlingProcessor,L9163
11,,0,9,L9139,3,0,org.eclipse.jdt.apt.tests.annotations.exceptionhandling.ExceptionHandlingProcessorFactory,ExceptionHandlingProcessorFactory,L9179
4,,0,4,L9187,1,1,org.eclipse.jdt.apt.tests.annotations.extradependency.ExtraDependencyAnnotation,ExtraDependencyAnnotation,L9192
10,,0,8,L9187,3,1,org.eclipse.jdt.apt.tests.annotations.extradependency.ExtraDependencyAnnotationProcessor,ExtraDependencyAnnotationProcessor,L9194
14,,0,10,L9187,3,0,org.eclipse.jdt.apt.tests.annotations.extradependency.ExtraDependencyAnnotationProcessorFactory,ExtraDependencyAnnotationProcessorFactory,L9198
4,,0,4,L9208,1,1,org.eclipse.jdt.apt.tests.annotations.filegen.FileGenLocationAnnotation,FileGenLocationAnnotation,L9222
40,,0,33,L9208,3,2,org.eclipse.jdt.apt.tests.annotations.filegen.FileGenLocationAnnotationProcessor,FileGenLocationAnnotationProcessor,L9224
14,,0,11,L9208,3,0,org.eclipse.jdt.apt.tests.annotations.filegen.FileGenLocationAnnotationProcessorFactory,FileGenLocationAnnotationProcessorFactory,L9232
4,,0,4,L9208,1,1,org.eclipse.jdt.apt.tests.annotations.filegen.FirstGenAnnotation,FirstGenAnnotation,L9242
30,,0,27,L9208,3,1,org.eclipse.jdt.apt.tests.annotations.filegen.FirstGenAnnotationProcessor,FirstGenAnnotationProcessor,L9244
14,,0,11,L9208,3,0,org.eclipse.jdt.apt.tests.annotations.filegen.FirstGenAnnotationProcessorFactory,FirstGenAnnotationProcessorFactory,L9250
4,,0,4,L9208,1,1,org.eclipse.jdt.apt.tests.annotations.filegen.SecondGenAnnotation,SecondGenAnnotation,L9260
43,,0,38,L9208,3,2,org.eclipse.jdt.apt.tests.annotations.filegen.SecondGenAnnotationProcessor,SecondGenAnnotationProcessor,L9262
14,,0,11,L9208,3,0,org.eclipse.jdt.apt.tests.annotations.filegen.SecondGenAnnotationProcessorFactory,SecondGenAnnotationProcessorFactory,L9270
4,,0,3,L9208,1,1,org.eclipse.jdt.apt.tests.annotations.filegen.TextGenAnnotation,TextGenAnnotation,L9280
36,,0,32,L9208,3,0,org.eclipse.jdt.apt.tests.annotations.filegen.TextGenAnnotationProcessor,TextGenAnnotationProcessor,L9282
13,,0,10,L9208,3,0,org.eclipse.jdt.apt.tests.annotations.filegen.TextGenAnnotationProcessorFactory,TextGenAnnotationProcessorFactory,L9297
29,,1,20,L9305,3,5,org.eclipse.jdt.apt.tests.annotations.generic.AbstractGenericProcessor,AbstractGenericProcessor,L9310
3,,0,2,L9305,1,0,org.eclipse.jdt.apt.tests.annotations.generic.GenericAnnotation,GenericAnnotation,L9319
18,,0,14,L9305,4,0,org.eclipse.jdt.apt.tests.annotations.generic.GenericFactory,GenericFactory,L9327
4,,0,4,L9340,1,1,org.eclipse.jdt.apt.tests.annotations.helloworld.HelloWorldAnnotation,HelloWorldAnnotation,L9346
49,,1,43,L9340,2,6,org.eclipse.jdt.apt.tests.annotations.helloworld.HelloWorldAnnotationProcessor,HelloWorldAnnotationProcessor,L9348
18,,0,14,L9340,4,0,org.eclipse.jdt.apt.tests.annotations.helloworld.HelloWorldAnnotationProcessorFactory,HelloWorldAnnotationProcessorFactory,L9364
19,,1,12,L9340,1,8,org.eclipse.jdt.apt.tests.annotations.helloworld.HelloWorldWildcardAnnotationProcessorFactory,HelloWorldWildcardAnnotationProcessorFactory,L9373
4,,1,3,L9382,0,3,org.eclipse.jdt.apt.tests.annotations.listener.ListenerAnnotation,ListenerAnnotation,L9387
16,,2,10,L9382,1,6,org.eclipse.jdt.apt.tests.annotations.listener.ListenerAnnotationProcessorFactory,ListenerAnnotationProcessorFactory,L9389
20,,2,12,L9382,1,8,org.eclipse.jdt.apt.tests.annotations.listener.ListenerProcessor,ListenerProcessor,L9398
12,,0,11,L9398,2,1,org.eclipse.jdt.apt.tests.annotations.listener.ListenerProcessor$Listener,ListenerProcessor$Listener,L9405
4,,1,3,L9420,0,3,org.eclipse.jdt.apt.tests.annotations.messager.MessagerAnnotation,MessagerAnnotation,L9426
1,,0,1,L9426,1,0,org.eclipse.jdt.apt.tests.annotations.messager.MessagerAnnotation$Severity,MessagerAnnotation$Severity,L9428
42,,2,33,L9420,1,11,org.eclipse.jdt.apt.tests.annotations.messager.MessagerAnnotationProcessor,MessagerAnnotationProcessor,L9444
17,,1,11,L9420,2,3,org.eclipse.jdt.apt.tests.annotations.messager.MessagerAnnotationProcessorFactory,MessagerAnnotationProcessorFactory,L9469
66,,1,50,L9420,0,8,org.eclipse.jdt.apt.tests.annotations.messager.MessagerCodeExample,MessagerCodeExample,L9480
14,,0,12,L9513,3,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.ASTBasedMirrorDeclarationProcessorFactory,ASTBasedMirrorDeclarationProcessorFactory,L9530
90,,0,83,L9530,3,2,org.eclipse.jdt.apt.tests.annotations.mirrortest.ASTBasedMirrorDeclarationProcessorFactory$ASTBasedMirrorDeclarationProcessor,ASTBasedMirrorDeclarationProcessorFactory$ASTBasedMirrorDeclarationProcessor,L9535
51,,1,47,L9513,0,3,org.eclipse.jdt.apt.tests.annotations.mirrortest.CodeExample,CodeExample,L9548
10,,0,8,L9513,3,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.DefaultConstantAnnotationFactory,DefaultConstantAnnotationFactory,L9557
64,,0,59,L9513,3,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.DefaultConstantProcessor,DefaultConstantProcessor,L9562
35,,0,34,L9513,1,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorDeclarationCodeExample,MirrorDeclarationCodeExample,L9573
4,,0,4,L9513,1,1,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorDeclarationTestAnnotation,MirrorDeclarationTestAnnotation,L9581
278,,0,195,L9513,3,49,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorDeclarationTestAnnotationProcessor,MirrorDeclarationTestAnnotationProcessor,L9584
14,,0,10,L9513,3,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorDeclarationTestAnnotationProcessorFactory,MirrorDeclarationTestAnnotationProcessorFactory,L9641
4,,1,3,L9513,0,6,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorTestAnnotation,MirrorTestAnnotation,L9651
104,,0,80,L9513,3,4,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorTestAnnotationProcessor,MirrorTestAnnotationProcessor,L9654
11,,0,8,L9513,3,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorTestAnnotationProcessorFactory,MirrorTestAnnotationProcessorFactory,L9674
4,,0,4,L9513,1,1,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorUtilTestAnnotation,MirrorUtilTestAnnotation,L9684
165,,0,130,L9513,3,20,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorUtilTestAnnotationProcessor,MirrorUtilTestAnnotationProcessor,L9686
13,,0,10,L9513,3,0,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorUtilTestAnnotationProcessorFactory,MirrorUtilTestAnnotationProcessorFactory,L9723
51,,1,46,L9513,0,3,org.eclipse.jdt.apt.tests.annotations.mirrortest.MirrorUtilTestCodeExample,MirrorUtilTestCodeExample,L9733
4,,0,4,L9742,1,1,org.eclipse.jdt.apt.tests.annotations.nestedhelloworld.NestedHelloWorldAnnotation,NestedHelloWorldAnnotation,L9747
43,,1,38,L9742,3,3,org.eclipse.jdt.apt.tests.annotations.nestedhelloworld.NestedHelloWorldAnnotationProcessor,NestedHelloWorldAnnotationProcessor,L9749
18,,0,15,L9742,4,0,org.eclipse.jdt.apt.tests.annotations.nestedhelloworld.NestedHelloWorldAnnotationProcessorFactory,NestedHelloWorldAnnotationProcessorFactory,L9762
4,,0,4,L9771,1,1,org.eclipse.jdt.apt.tests.annotations.noop.NoOpAnnotation,NoOpAnnotation,L9776
4,,0,4,L9771,2,0,org.eclipse.jdt.apt.tests.annotations.noop.NoOpAnnotationProcessor,NoOpAnnotationProcessor,L9778
14,,0,12,L9771,3,0,org.eclipse.jdt.apt.tests.annotations.noop.NoOpAnnotationProcessorFactory,NoOpAnnotationProcessorFactory,L9781
3,,1,3,L9791,0,4,org.eclipse.jdt.apt.tests.annotations.pause.Pause,Pause,L9796
32,,2,23,L9791,1,9,org.eclipse.jdt.apt.tests.annotations.pause.PauseAnnotationProcessor,PauseAnnotationProcessor,L9799
17,,1,11,L9791,2,3,org.eclipse.jdt.apt.tests.annotations.pause.PauseAnnotationProcessorFactory,PauseAnnotationProcessorFactory,L9811
26,,0,24,L9927,2,1,org.eclipse.jdt.apt.tests.annotations.readAnnotationType.AnnotationReader,AnnotationReader,L9933
32,,0,27,L9927,3,0,org.eclipse.jdt.apt.tests.annotations.readAnnotationType.ReadAnnotationTypeProcessor,ReadAnnotationTypeProcessor,L9943
11,,0,8,L9927,3,0,org.eclipse.jdt.apt.tests.annotations.readAnnotationType.ReadAnnotationTypeProcessorFactory,ReadAnnotationTypeProcessorFactory,L9954
5,,0,3,L9927,2,0,org.eclipse.jdt.apt.tests.annotations.readAnnotationType.SimpleAnnotation,SimpleAnnotation,L9938
4,,0,4,L9938,1,0,org.eclipse.jdt.apt.tests.annotations.readAnnotationType.SimpleAnnotation$Name,SimpleAnnotation$Name,L9962
150,,0,139,L9877,1,0,org.eclipse.jdt.apt.tests.annotations.readannotation.CodeExample,CodeExample,L9882
169,,0,152,L9877,3,3,org.eclipse.jdt.apt.tests.annotations.readannotation.ReadAnnotationProcessor,ReadAnnotationProcessor,L9905
15,,0,12,L9877,3,1,org.eclipse.jdt.apt.tests.annotations.readannotation.ReadAnnotationProcessorFactory,ReadAnnotationProcessorFactory,L9919
10,,0,10,L9975,1,0,org.eclipse.jdt.apt.tests.annotations.valueconversion.Annotation,Annotation,L9983
11,,0,11,L9975,1,0,org.eclipse.jdt.apt.tests.annotations.valueconversion.AnnotationWithArray,AnnotationWithArray,L9992
10,,0,10,L9975,1,0,org.eclipse.jdt.apt.tests.annotations.valueconversion.RefAnnotation,RefAnnotation,L10007
11,,0,11,L9975,1,0,org.eclipse.jdt.apt.tests.annotations.valueconversion.RefAnnotationWithArray,RefAnnotationWithArray,L10016
434,,0,388,L9975,3,2,org.eclipse.jdt.apt.tests.annotations.valueconversion.ValueConversionProcessor,ValueConversionProcessor,L10026
16,,0,14,L9975,3,0,org.eclipse.jdt.apt.tests.annotations.valueconversion.ValueConversionProcessorFactory,ValueConversionProcessorFactory,L10187
3,,0,2,L11372,1,0,org.eclipse.jdt.apt.tests.external.annotations.batch.Batch,Batch,L11387
19,,0,15,L11372,4,0,org.eclipse.jdt.apt.tests.external.annotations.batch.BatchAnnotationFactory,BatchAnnotationFactory,L11388
3,,0,2,L11372,1,0,org.eclipse.jdt.apt.tests.external.annotations.batch.BatchGen,BatchGen,L11404
39,,0,32,L11372,4,2,org.eclipse.jdt.apt.tests.external.annotations.batch.BatchGenAnnotationFactory,BatchGenAnnotationFactory,L11405
20,,0,17,L11405,2,2,org.eclipse.jdt.apt.tests.external.annotations.batch.BatchGenAnnotationFactory$BatchGen0AnnotationProcessor,BatchGenAnnotationFactory$BatchGen0AnnotationProcessor,L11415
17,,0,17,L11405,2,0,org.eclipse.jdt.apt.tests.external.annotations.batch.BatchGenAnnotationFactory$BatchGen1AnnotationProcessor,BatchGenAnnotationFactory$BatchGen1AnnotationProcessor,L11420
52,,0,42,L11372,2,2,org.eclipse.jdt.apt.tests.external.annotations.batch.BatchProcessor,BatchProcessor,L11396
3,,0,3,L11449,1,0,org.eclipse.jdt.apt.tests.external.annotations.classloader.Color,Color,L11457
3,,0,3,L11449,1,0,org.eclipse.jdt.apt.tests.external.annotations.classloader.ColorAnnotation,ColorAnnotation,L11471
45,,0,32,L11449,4,0,org.eclipse.jdt.apt.tests.external.annotations.classloader.ColorAnnotationProcessor,ColorAnnotationProcessor,L11473
16,,0,11,L11449,4,0,org.eclipse.jdt.apt.tests.external.annotations.classloader.ColorAnnotationProcessorFactory,ColorAnnotationProcessorFactory,L11495
19,,0,17,L11449,1,0,org.eclipse.jdt.apt.tests.external.annotations.classloader.ColorTestCodeExample,ColorTestCodeExample,L11505
3,,0,3,L11449,1,0,org.eclipse.jdt.apt.tests.external.annotations.classloader.ColorWrapper,ColorWrapper,L11486
3,,1,3,L11508,0,4,org.eclipse.jdt.apt.tests.external.annotations.loadertest.LoaderTestAnnotation,LoaderTestAnnotation,L11514
71,,3,51,L11508,3,17,org.eclipse.jdt.apt.tests.external.annotations.loadertest.LoaderTestAnnotationProcessor,LoaderTestAnnotationProcessor,L11517
23,,1,18,L11508,3,3,org.eclipse.jdt.apt.tests.external.annotations.loadertest.LoaderTestAnnotationProcessorFactory,LoaderTestAnnotationProcessorFactory,L11538
15,,1,14,L11508,0,3,org.eclipse.jdt.apt.tests.external.annotations.loadertest.LoaderTestCodeExample,LoaderTestCodeExample,L11554
4,,0,3,L10794,2,26,org.eclipse.jdt.apt.tests.jdtcoretests.AllJdtCoreTests,AllJdtCoreTests,L10797
21,,0,15,L10906,5,0,org.eclipse.jdt.apt.tests.plugin.AptTestsPlugin,AptTestsPlugin,L10909
75,,6,38,L11559,4,28,org.eclipse.jdt.apt.ui.internal.AptUIPlugin,AptUIPlugin,L11570
13,,1,9,L11559,0,4,org.eclipse.jdt.apt.ui.internal.Messages,Messages,L11608
86,,2,60,L11616,1,23,org.eclipse.jdt.apt.ui.internal.preferences.AdvancedFactoryPathOptionsDialog,AdvancedFactoryPathOptionsDialog,L11627
4,,0,4,L11627,2,0,org.eclipse.jdt.apt.ui.internal.preferences.AdvancedFactoryPathOptionsDialog$FieldAdapter,AdvancedFactoryPathOptionsDialog$FieldAdapter,L11631
457,,2,318,L11616,2,84,org.eclipse.jdt.apt.ui.internal.preferences.AptConfigurationBlock,AptConfigurationBlock,L11670
4,,1,4,L11670,0,3,org.eclipse.jdt.apt.ui.internal.preferences.AptConfigurationBlock$ProcessorOption,AptConfigurationBlock$ProcessorOption,L11730
6,,1,6,L11670,1,4,org.eclipse.jdt.apt.ui.internal.preferences.AptConfigurationBlock$ProcessorOptionSorter,AptConfigurationBlock$ProcessorOptionSorter,L11741
41,,1,35,L11670,4,3,org.eclipse.jdt.apt.ui.internal.preferences.AptConfigurationBlock$ProcessorOptionsAdapter,AptConfigurationBlock$ProcessorOptionsAdapter,L11704
25,,3,17,L11670,0,10,org.eclipse.jdt.apt.ui.internal.preferences.AptConfigurationBlock$ProcessorOptionsLabelProvider,AptConfigurationBlock$ProcessorOptionsLabelProvider,L11749
47,,2,24,L11616,1,16,org.eclipse.jdt.apt.ui.internal.preferences.AptPreferencePage,AptPreferencePage,L11917
758,,5,565,L11616,7,111,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock,BaseConfigurationBlock,L11672
5,,0,5,L12106,2,0,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock$1,BaseConfigurationBlock$1,L12110
7,,0,6,L12055,3,0,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock$2,BaseConfigurationBlock$2,L12145
5,,0,5,L12082,2,0,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock$3,BaseConfigurationBlock$3,L12157
33,,0,28,L11672,6,1,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock$ControlData,BaseConfigurationBlock$ControlData,L11951
56,,1,43,L11672,7,3,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock$Key,BaseConfigurationBlock$Key,L11676
6,,0,5,L11672,2,0,org.eclipse.jdt.apt.ui.internal.preferences.BaseConfigurationBlock$UpdateAdapter,BaseConfigurationBlock$UpdateAdapter,L11769
104,,5,63,L11616,1,32,org.eclipse.jdt.apt.ui.internal.preferences.BasePreferencePage,BasePreferencePage,L11919
591,,3,379,L11616,2,164,org.eclipse.jdt.apt.ui.internal.preferences.FactoryPathConfigurationBlock,FactoryPathConfigurationBlock,L12277
34,,2,23,L12277,3,11,org.eclipse.jdt.apt.ui.internal.preferences.FactoryPathConfigurationBlock$FactoryPathAdapter,FactoryPathConfigurationBlock$FactoryPathAdapter,L12313
41,,4,33,L12277,2,8,org.eclipse.jdt.apt.ui.internal.preferences.FactoryPathConfigurationBlock$FactoryPathEntry,FactoryPathConfigurationBlock$FactoryPathEntry,L12351
19,,0,17,L12277,3,2,org.eclipse.jdt.apt.ui.internal.preferences.FactoryPathConfigurationBlock$FactoryPathLabelProvider,FactoryPathConfigurationBlock$FactoryPathLabelProvider,L12343
46,,3,23,L11616,0,19,org.eclipse.jdt.apt.ui.internal.preferences.FactoryPathPreferencePage,FactoryPathPreferencePage,L12499
